# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PDB_00_model
# start_datetime = 2023-03-29 00:38:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 10000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /mnt/home/cmodi/Research/Projects/posteriordb/compiled_models/PDB_00/PDB_00.data.json
# init = 2 (Default)
# random
#   seed = 2
# output
#   file = /mnt/home/cmodi/Research/Projects/posteriordb/compiled_models/PDB_00/PDB_00.output2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   log_prob_output_file = log_prob_output.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0-32-g8fce5fb2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,sigma
-511.183,0.968904,0.0654275,6,63,0,511.956,0.359744,0.81967,-0.979154,-0.0738263,-0.485525,-0.192611,0.125968,-0.00929916,0.312816,1.70695
-513.426,0.999489,0.0654275,6,127,0,519.236,1.95502,0.729218,-1.34249,-1.04005,-1.1798,-1.057,0.361593,-0.313003,0.20975,1.83857
-511.225,0.997191,0.0654275,6,63,0,514.961,2.21498,0.764401,-1.56056,-0.651043,-1.02868,-0.825407,0.278501,-0.292192,0.151532,1.82029
-513.193,0.983862,0.0654275,6,127,0,518.879,1.44641,0.721322,-1.0346,0.19209,-0.276679,-0.0302091,0.285002,-0.444628,0.0914771,1.82381
-518.479,0.995839,0.0654275,5,31,0,520.246,2.26452,0.614248,-1.09786,-0.137234,-0.15879,-0.0171919,0.203252,-0.223569,-0.00282414,1.83865
-519.663,0.999192,0.0654275,6,63,0,526.364,2.02302,0.640915,-0.996625,0.0431176,-0.381223,-0.766134,0.12209,-0.31075,0.168404,1.95825
-514.266,0.998263,0.0654275,6,63,0,526.843,-0.122912,0.819513,-1.0288,-0.380935,-0.927032,0.00963713,0.241034,0.243536,0.308591,1.71591
-512.644,0.89051,0.0654275,6,63,0,519.987,-0.142803,0.804639,-0.954125,-0.621831,-0.640086,-0.432896,0.46522,-0.097758,0.284441,1.71912
-509.978,0.947889,0.0654275,5,31,0,514.003,0.692062,0.819423,-0.869092,-0.409573,-0.889129,-0.49511,0.240146,-0.157634,0.181115,1.80578
-516.496,0.930927,0.0654275,5,31,0,518.171,0.386371,0.870983,-1.56962,-0.657933,-0.685118,-0.492493,0.508963,-0.190278,0.207292,1.84298
-509.822,0.984717,0.0654275,5,31,0,520.228,0.246231,0.867135,-1.10712,-0.54584,-0.654077,-0.420891,0.372679,-0.0987094,0.207841,1.76917
-510.729,0.996119,0.0654275,6,63,0,512.436,0.59004,0.744941,-0.679504,-0.418923,-0.712684,-0.577153,0.158867,-0.0797871,0.316919,1.71609
-513.437,0.816485,0.0654275,5,63,0,515.8,0.303352,0.780537,-0.627012,-0.55235,-0.806865,-0.372131,0.178469,0.0204213,0.331226,1.70505
-509.746,1,0.0654275,6,63,0,515.194,0.52051,0.793433,-0.952288,-0.232996,-0.482786,-0.19383,0.105058,-0.0597121,0.322081,1.76105
-512.767,0.925913,0.0654275,6,63,0,519.702,0.545246,0.846502,-1.06535,-0.533919,-0.832968,-0.188369,0.414106,-0.139817,0.130119,1.8217
-516.878,0.998852,0.0654275,5,63,0,519.279,0.44301,0.812692,-1.12607,-0.389975,-0.504215,-0.722753,0.425639,-0.385076,0.313825,1.79634
-514.773,0.987767,0.0654275,5,63,0,521.837,0.624705,0.780342,-0.825369,-0.460286,-0.623962,-0.795384,0.34819,-0.424586,0.308923,1.82653
-511.307,0.994313,0.0654275,5,31,0,516.8,0.968412,0.783294,-1.05867,-0.45949,-0.796253,-0.538242,0.229799,-0.369221,0.315824,1.82706
-510.515,0.928187,0.0654275,6,63,0,513.594,1.46589,0.754732,-1.26635,-0.552383,-0.917479,-0.675894,0.124154,0.0906686,0.226448,1.7265
-512.294,0.950234,0.0654275,6,63,0,515.978,1.06841,0.774512,-0.94078,-0.25487,-0.869653,-0.324228,0.223968,-0.370477,0.272596,1.86387
-515.225,0.698066,0.0654275,5,63,0,521.965,0.957303,0.773346,-0.897519,-0.312151,-0.785161,-0.41186,0.211611,-0.435621,0.26106,1.86455
-514.159,0.993407,0.0654275,6,63,0,518.825,0.2767,0.754186,-1.28795,-0.252082,-0.759791,-0.453497,0.318087,0.298895,0.198575,1.7457
-510.53,0.872225,0.0654275,5,31,0,517.835,0.340869,0.797612,-0.969541,-0.643478,-0.748116,-0.682554,0.264975,0.0610276,0.229853,1.75862
-510.136,0.993123,0.0654275,5,63,0,515.06,0.0626172,0.773827,-0.965753,-0.548028,-0.766664,-0.617155,0.289606,0.105371,0.306141,1.76138
-511.294,0.911501,0.0654275,5,31,0,514.287,0.289415,0.774836,-0.749331,-0.799022,-0.726489,-0.576009,0.276515,0.077845,0.24937,1.7751
-511.248,0.995389,0.0654275,6,63,0,514.235,0.109617,0.869047,-0.920763,-0.269022,-0.783068,-0.611522,0.207897,0.119108,0.226114,1.79852
-512.295,0.860193,0.0654275,6,63,0,516.004,0.632029,0.863192,-0.881137,-0.506578,-0.466032,-0.227091,0.106524,-0.211024,0.302754,1.79898
-515.175,0.85179,0.0654275,5,63,0,520.077,0.865388,0.855053,-0.785682,-0.276823,-0.608343,-0.793174,0.248688,-0.460199,0.221824,1.78625
-514.518,0.99926,0.0654275,6,63,0,520.577,1.48143,0.648291,-0.921198,-0.632346,-0.86671,-0.137474,0.193871,-0.213214,0.321373,1.76474
-513.148,0.989931,0.0654275,6,63,0,519.785,1.19359,0.868977,-1.61801,-0.323025,-0.515958,-0.203393,0.265512,-0.186077,0.137198,1.80423
-515.117,0.989706,0.0654275,6,63,0,517.931,-0.482861,0.710494,-0.309632,-0.352276,-0.587045,-0.0977852,0.221919,0.0974175,0.322083,1.815
-512.595,0.995987,0.0654275,5,31,0,520.787,-0.0657731,0.686485,-0.641739,-0.189753,-0.566411,-0.0974134,0.268131,0.0183106,0.318949,1.78429
-512.932,0.984549,0.0654275,6,63,0,517.158,0.655724,0.90298,-1.39056,-0.265,-0.579384,-0.582554,0.331041,-0.190167,0.133783,1.7623
-511.806,0.994895,0.0654275,6,63,0,516.466,1.15712,0.855663,-1.48057,-0.342716,-0.554401,-0.665737,0.273969,-0.195879,0.13987,1.76807
-512.006,0.999481,0.0654275,6,63,0,515.198,1.4955,0.675575,-1.06921,-0.460615,-0.840132,-0.706535,0.185046,-0.183672,0.337624,1.76625
-511.013,0.99574,0.0654275,6,127,0,516.645,0.834378,0.727995,-1.05974,-0.595449,-0.713768,-0.189488,0.289098,-0.086209,0.27601,1.70705
-508.677,0.999995,0.0654275,5,63,0,513.201,0.857775,0.800878,-1.09762,-0.460478,-0.745037,-0.765,0.216396,-0.0547086,0.24792,1.77141
-510.557,0.986174,0.0654275,5,31,0,512.76,1.15212,0.761705,-1.47754,-0.384968,-0.760659,-0.185083,0.174709,0.00250144,0.309405,1.77272
-512.156,0.991922,0.0654275,6,63,0,514.436,1.40462,0.773829,-0.988327,-0.297712,-0.778439,-0.978475,0.142407,-0.253892,0.237762,1.80474
-510.204,0.955312,0.0654275,5,63,0,515.074,0.603371,0.812771,-0.692853,-0.539674,-0.695476,-0.48209,0.189917,-0.248276,0.241376,1.79821
-513.967,0.960022,0.0654275,5,63,0,516.922,1.6137,0.843579,-1.14752,-0.293905,-0.804764,-0.59984,0.0429836,-0.413893,0.250183,1.77016
-513.374,0.930643,0.0654275,6,63,0,518.039,1.47383,0.833195,-1.17431,-0.44182,-0.823179,-0.367954,0.152763,-0.415223,0.199602,1.75846
-511.881,1,0.0654275,6,63,0,518.229,1.04453,0.781131,-0.97976,-0.447075,-0.484423,-0.645752,0.382937,-0.303524,0.0691775,1.82396
-515.37,0.858686,0.0654275,6,127,0,521.957,0.506558,0.706874,-0.833861,0.297066,-0.334188,0.262951,0.323208,-0.10433,0.158584,1.75653
-513.852,0.926416,0.0654275,6,63,0,521.085,-0.801705,0.885246,-0.923484,-0.143166,-0.554995,-0.385679,0.196764,0.210131,0.382331,1.82578
-511.117,0.999987,0.0654275,6,63,0,515.868,0.663848,0.780062,-0.892507,-0.630552,-0.723622,-0.2201,0.107071,0.00935496,0.343136,1.79643
-511.852,0.990684,0.0654275,6,127,0,517.078,0.333985,0.774008,-1.27664,0.150712,-0.0809328,0.103151,0.301501,0.0682258,0.155301,1.80895
-511.456,0.999469,0.0654275,6,63,0,515.793,0.205544,0.799042,-1.19436,0.0943752,-0.276265,0.139969,0.337669,-0.0479425,0.181535,1.84375
-510.126,0.998654,0.0654275,6,127,0,513.891,1.64594,0.730293,-1.13257,-0.341935,-0.796316,-0.742881,0.131829,-0.157913,0.235223,1.74027
-512.411,0.998271,0.0654275,5,31,0,515.292,1.91343,0.68512,-1.20676,-0.636485,-0.829939,-0.299383,0.155425,-0.0910584,0.175178,1.78525
-521.147,0.664996,0.0654275,6,95,0,523.767,-0.896044,0.92245,-0.653901,-0.352857,-0.25122,0.198191,0.289293,-0.0255211,0.173791,1.78544
-512.422,0.999727,0.0654275,5,63,0,528.085,0.256238,0.780966,-0.401316,-0.504352,-0.825601,-0.561912,0.282244,-0.250153,0.204835,1.80314
-518.161,0.804237,0.0654275,6,63,0,522.022,0.408952,0.79592,-0.297052,-0.4592,-0.451573,-0.56988,0.068747,-0.204014,0.214802,1.82314
-513.147,0.999793,0.0654275,5,31,0,520.125,0.15266,0.736029,-1.04537,-0.235484,-0.719426,-0.0957652,0.407181,-0.160136,0.28546,1.76831
-515.981,0.992897,0.0654275,6,63,0,520.103,-0.0981679,0.871849,-0.970253,-0.760284,-0.848576,-0.872309,0.40752,0.157299,0.106074,1.89136
-514.793,0.997151,0.0654275,6,63,0,518.571,0.705276,0.733303,-0.881786,-0.228201,-0.410475,-0.227743,0.181929,-0.377519,0.359987,1.70548
-512.686,0.820064,0.0654275,5,31,0,519.572,1.60068,0.751371,-1.04363,-0.220124,-0.666938,-0.293714,0.0867048,-0.258585,0.276507,1.81303
-514.559,0.999446,0.0654275,6,63,0,516.773,1.22437,0.755808,-1.37132,-0.102658,-0.467777,-0.612212,0.421282,-0.104829,0.0684081,1.76565
-515.978,0.994986,0.0654275,6,63,0,520.658,0.619232,0.794196,-0.871469,-0.293472,-0.348119,0.185291,0.100732,-0.200902,0.316482,1.94518
-514.173,0.996072,0.0654275,6,63,0,519.65,1.16508,0.68451,-0.871773,0.0686338,-0.430901,-0.505792,0.153838,-0.325141,0.302487,1.80591
-513.445,0.99361,0.0654275,6,63,0,517.99,0.117364,0.874276,-0.90824,-0.557645,-0.508682,-0.114993,0.388018,-0.0370606,0.0832756,1.80994
-514.015,0.984557,0.0654275,6,63,0,517.71,1.73262,0.671091,-0.955375,-0.635051,-1.24092,-0.528052,0.127999,-0.0841463,0.254712,1.80894
-513.347,0.943373,0.0654275,5,31,0,518.486,1.39729,0.69165,-0.999459,-0.415982,-1.21539,-0.613577,0.19356,-0.153234,0.29978,1.78824
-511.484,0.999836,0.0654275,5,31,0,515.211,1.65982,0.749472,-1.23488,-0.68964,-0.524331,-0.499028,0.163773,-0.150887,0.201244,1.76692
-512.417,0.948849,0.0654275,5,63,0,518.928,1.86848,0.696632,-1.29362,-0.268611,-0.256679,-0.2947,0.127632,-0.120114,0.176665,1.7815
-512.153,0.996728,0.0654275,6,63,0,515.561,-0.144808,0.89613,-0.691934,-0.981109,-1.20504,-0.873067,0.321712,-0.0799736,0.296215,1.78272
-510.124,0.928099,0.0654275,5,31,0,513.714,0.380869,0.844858,-0.994647,-0.862513,-1.18825,-0.857211,0.246345,0.0103254,0.314582,1.76602
-509.661,0.97534,0.0654275,6,63,0,514.559,-0.287216,0.861452,-0.807949,-0.328712,-0.577246,-0.367751,0.36888,-0.0426753,0.206231,1.7465
-517.167,0.911652,0.0654275,5,31,0,520.828,0.0826362,0.843494,-0.418855,-0.188661,-0.354811,0.115753,0.358941,-0.524457,0.181325,1.77818
-515.751,0.99842,0.0654275,6,63,0,522.191,-0.166509,0.731634,-0.923392,-0.229378,-0.260076,-0.527585,0.264504,0.222333,0.2828,1.87249
-514.397,0.992525,0.0654275,6,63,0,517.816,1.0637,0.818808,-1.1531,-0.374262,-0.38785,-0.650013,0.243199,-0.377864,0.203061,1.68558
-512.501,0.895783,0.0654275,6,63,0,521.84,0.871528,0.713368,-0.982098,-0.641859,-1.11341,-0.667804,0.337273,-0.161622,0.251778,1.76779
-513.709,0.975949,0.0654275,6,63,0,518.938,2.00813,0.785863,-1.58843,-0.242662,-0.610478,-0.144376,0.00478953,-0.0461376,0.212875,1.77493
-509.919,0.9528,0.0654275,6,63,0,515.769,0.528512,0.829322,-1.04453,-0.274574,-0.512257,-0.605664,0.290723,-0.167854,0.231644,1.78531
-511.783,0.990076,0.0654275,5,63,0,514.792,0.939675,0.794537,-0.881034,-0.795657,-1.03818,-0.711676,0.40962,-0.219996,0.11996,1.79381
-510.757,0.842106,0.0654275,6,63,0,517.455,0.435293,0.772754,-0.991523,-0.355334,-0.681204,-0.363189,0.179386,-0.136684,0.413942,1.73999
-512.626,0.989722,0.0654275,6,63,0,516.447,2.1319,0.779609,-1.36928,-0.920815,-1.27567,-1.39476,0.169543,-0.170423,0.207232,1.83484
-513.225,0.989884,0.0654275,6,63,0,517.786,1.57043,0.792754,-1.2729,-1.07803,-0.954265,-0.731073,0.232297,-0.146112,0.22243,1.88109
-514.74,0.882371,0.0654275,6,63,0,519.469,1.32018,0.788167,-1.05914,-0.997371,-0.928612,-0.518223,0.136561,-0.0664674,0.304871,1.70658
-510.609,0.960058,0.0654275,4,31,0,522.352,0.954467,0.802579,-1.10966,-0.798911,-1.03334,-0.852598,0.194776,-0.136604,0.344934,1.68656
-517.248,0.989552,0.0654275,5,31,0,518.941,1.77183,0.714073,-1.05159,-1.11197,-1.42059,-1.01038,0.132592,0.05508,0.25186,1.65441
-519.149,0.981901,0.0654275,6,63,0,524.868,1.19628,0.763704,-1.40329,0.0566617,-0.158803,-0.291283,0.150351,-0.320559,0.356909,1.96318
-513.919,0.999502,0.0654275,5,31,0,522.777,1.05578,0.728315,-0.939641,0.0180393,-0.278735,0.365127,0.253624,-0.232714,0.110311,1.8538
-511.135,0.994311,0.0654275,5,31,0,515.36,0.54597,0.76029,-1.28039,-0.0414198,-0.302351,-0.325942,0.32342,-0.100245,0.263195,1.75783
-510.96,0.999866,0.0654275,5,63,0,515.074,0.683853,0.743995,-1.17969,-0.0416918,-0.383244,-0.38655,0.361297,-0.203527,0.224217,1.78063
-512.464,0.903205,0.0654275,5,31,0,514.475,0.702189,0.75008,-1.1422,-0.158183,-0.277128,-0.300397,0.399381,-0.237029,0.208051,1.7667
-512.86,0.870024,0.0654275,5,63,0,517.04,0.923146,0.78836,-1.24999,-0.253827,-0.504872,-0.320943,0.345079,-0.194871,0.222017,1.73663
-509.62,0.88427,0.0654275,5,55,0,517.558,0.348726,0.75823,-0.857736,-0.499495,-0.827576,-0.537687,0.309576,-0.0465516,0.254566,1.7164
-510.95,0.999871,0.0654275,6,63,0,513.074,0.335313,0.792024,-1.1298,-0.673446,-0.90628,-0.76956,0.342695,0.0107451,0.328286,1.70242
-509.877,0.999533,0.0654275,6,63,0,512.025,1.6044,0.792246,-1.12227,-0.453885,-0.67526,-0.562811,0.0712905,-0.205254,0.21284,1.80509
-510.158,0.945482,0.0654275,5,63,0,515.388,1.66027,0.8009,-1.41449,-0.442359,-0.689964,-0.377283,0.0972935,-0.211093,0.278585,1.79135
-509.309,0.999432,0.0654275,5,63,0,513.302,0.984862,0.826361,-1.13072,-0.520873,-0.941594,-0.43085,0.249789,-0.174539,0.218945,1.73671
-509.571,0.989761,0.0654275,5,63,0,512.036,1.02438,0.815403,-1.13118,-0.576719,-0.960597,-0.443498,0.283885,-0.247538,0.209829,1.75972
-511.652,0.950908,0.0654275,6,63,0,513.829,0.800244,0.841821,-1.07016,-0.321989,-0.382596,-0.568582,0.189062,-0.0684397,0.189577,1.70732
-511.171,0.99951,0.0654275,5,63,0,515.693,0.874276,0.744973,-1.05951,-0.776407,-0.768933,-0.38928,0.21977,-0.0472512,0.332469,1.83201
-511.759,0.897604,0.0654275,6,63,0,515.345,1.56338,0.810332,-1.2699,-0.579777,-0.468472,-0.6733,0.216096,-0.178576,0.0963288,1.75239
-512.306,0.964415,0.0654275,6,63,0,514.659,0.043823,0.780494,-0.803486,-0.964793,-0.943871,-0.506218,0.271374,0.025033,0.380265,1.78175
-509.212,0.999711,0.0654275,5,63,0,516.633,0.698901,0.805143,-1.16409,-0.66766,-0.783081,-0.576408,0.214737,0.0896432,0.27946,1.7742
-511.39,0.876172,0.0654275,6,63,0,514.641,0.956004,0.735451,-0.880267,-0.551755,-0.557867,-0.440277,0.311438,-0.151962,0.187191,1.75484
-517.991,0.929412,0.0654275,5,31,0,524.433,0.966558,0.823006,-1.352,-0.105437,-1.07661,-0.321205,0.270461,-0.134165,0.182577,1.72067
-518.346,1,0.0654275,5,31,0,521.672,0.433043,0.711773,-1.05469,-0.772204,-0.335404,-0.324868,0.30925,-0.0427837,0.315931,1.85046
-520.23,0.983157,0.0654275,5,31,0,524.061,0.173049,0.764547,-0.813345,0.384505,-0.691735,-0.0431571,0.144749,-0.000865913,0.272876,1.75152
-518.387,0.999451,0.0654275,5,63,0,526.295,0.521457,0.860472,-1.29436,-0.821775,-0.384637,-0.422524,0.176468,-0.0393427,0.383646,1.87131
-516.271,0.999705,0.0654275,5,31,0,522.009,0.981917,0.790613,-1.12561,-0.345738,-1.31901,-0.4762,0.261552,-0.202374,0.30951,1.76447
-511.388,0.999388,0.0654275,5,63,0,519.364,1.40575,0.800248,-1.33619,-0.937839,-0.98567,-0.528719,0.169459,-0.148937,0.295469,1.79772
-512.946,0.976427,0.0654275,5,31,0,513.861,1.4698,0.734242,-1.01306,-0.313178,-0.826288,-0.928989,0.0974788,-0.155973,0.237512,1.75136
-515.345,0.812216,0.0654275,6,63,0,522.072,0.614418,0.821516,-1.34054,0.0325982,-0.339045,-0.344468,0.408051,-0.218043,0.19483,1.82681
-514.99,0.913493,0.0654275,6,63,0,521.047,0.343457,0.741467,-0.706077,-0.00234357,-0.03153,0.28846,0.245516,0.0435686,0.107951,1.80126
-512.533,0.954721,0.0654275,5,47,0,516.759,0.37392,0.779449,-1.00913,0.238517,-0.304405,-0.0316128,0.260726,-0.0339664,0.20904,1.80195
-515.85,0.985205,0.0654275,6,63,0,519.744,0.475341,0.730848,-0.839306,-0.338891,-0.266048,-0.285248,0.431531,-0.0650251,0.101233,1.68514
-516.124,1,0.0654275,6,63,0,521.583,2.28423,0.77231,-1.34192,-0.614731,-0.563856,-0.676093,-0.0433695,-0.161003,0.264089,1.88432
-513.907,0.998752,0.0654275,5,31,0,519.355,2.1525,0.767541,-1.29322,-0.555093,-0.652889,-0.650697,-0.0485447,-0.213218,0.258577,1.87027
-515.099,0.993088,0.0654275,6,63,0,518.727,1.73752,0.756048,-1.23268,-0.636778,-0.533868,-0.328317,0.0305576,-0.222134,0.329742,1.90836
-517.548,0.782102,0.0654275,6,63,0,522.871,1.56806,0.787517,-1.12478,-0.500175,-1.08937,-0.661458,0.112854,-0.25531,0.202251,1.92604
-511.614,0.990328,0.0654275,6,63,0,522.93,0.99958,0.783799,-1.15534,-0.713243,-0.666857,-0.934793,0.276031,-0.0298968,0.19109,1.70533
-511.468,0.891737,0.0654275,6,63,0,515.32,1.52354,0.700893,-1.25518,-0.478928,-0.986234,-0.362973,0.265994,-0.069612,0.220308,1.77646
-510.619,0.989525,0.0654275,5,63,0,515.934,0.906502,0.718236,-0.950521,-0.244476,-0.687889,-0.592248,0.318247,-0.107556,0.141592,1.79356
-509.083,0.974217,0.0654275,5,63,0,513.067,0.25123,0.833903,-0.896681,-0.480835,-0.552336,-0.391506,0.223387,-0.0633501,0.254537,1.75891
-510.371,0.915987,0.0654275,5,63,0,511.873,0.334782,0.777638,-0.769347,-0.343625,-0.812508,-0.480113,0.197076,0.0399469,0.245365,1.8181
-510.293,0.99795,0.0654275,5,63,0,513.688,0.262139,0.828361,-1.10068,-0.310046,-0.696428,-0.515501,0.246999,-0.0483549,0.345313,1.81044
-513.362,0.972599,0.0654275,6,63,0,516.752,2.06997,0.73553,-1.28133,-1.00242,-1.13399,-1.3357,0.219258,-0.163197,0.222217,1.72625
-515.348,0.910611,0.0654275,6,127,0,519.134,2.92847,0.706022,-1.56243,-0.507925,-1.02651,-0.457411,0.163319,-0.424937,0.181118,1.77393
-511.596,0.99592,0.0654275,5,31,0,517.167,2.01623,0.776338,-1.16362,-0.642626,-0.747914,-0.94391,0.158213,-0.302287,0.167093,1.81924
-513.18,0.877302,0.0654275,6,63,0,517.801,1.78027,0.815292,-1.13951,-0.780916,-0.718426,-0.723711,0.177899,-0.464149,0.187722,1.84073
-514.931,0.991326,0.0654275,6,63,0,518.674,1.5732,0.814443,-0.952478,-0.0831997,-0.621505,-0.4945,0.216221,-0.481247,0.040811,1.78424
-512.405,0.870813,0.0654275,5,31,0,518.341,1.71456,0.774386,-1.11824,-0.0885343,-0.265844,-0.34973,0.20345,-0.48194,0.0970791,1.79605
-513.466,0.761201,0.0654275,6,63,0,523.668,1.6744,0.713104,-1.55682,-0.882987,-1.063,-1.11506,0.209318,0.0345317,0.29923,1.78883
-514.036,0.99373,0.0654275,5,31,0,516.8,1.82592,0.724496,-1.5758,-0.731186,-1.1934,-1.19405,0.221387,0.0644253,0.287264,1.79455
-514.034,0.98566,0.0654275,6,63,0,520.382,-0.0267076,0.893064,-0.810175,-0.200879,-0.661897,-0.182984,0.35319,-0.332683,0.173511,1.80391
-513.203,0.988945,0.0654275,6,63,0,517.353,1.95551,0.691259,-1.51624,-0.243872,-0.612446,-0.497975,0.144865,0.0606633,0.18548,1.72051
-514.228,0.999779,0.0654275,6,63,0,519.013,2.32759,0.774789,-1.81116,-0.387633,-0.566989,-0.158702,0.198939,-0.355667,0.154076,1.80523
-512.297,0.948797,0.0654275,5,31,0,516.507,2.09975,0.735067,-1.32234,-0.258104,-0.736073,-0.799763,0.16538,-0.328379,0.137766,1.7955
-513.743,0.997453,0.0654275,6,63,0,517.779,1.21041,0.789622,-1.26555,-0.417144,-0.322112,0.039294,0.188885,-0.247575,0.265383,1.73259
-512.324,0.999744,0.0654275,5,31,0,517.655,1.16548,0.742674,-1.14398,-0.263174,-0.527874,-0.0475989,0.273468,-0.443379,0.282453,1.73677
-511.048,0.808596,0.0654275,5,31,0,517.476,1.61195,0.723927,-1.05417,-0.185514,-0.444531,-0.451537,0.130985,-0.144165,0.16308,1.81929
-510.477,0.994593,0.0654275,6,63,0,512.71,0.238617,0.852586,-1.03292,-0.705256,-0.991353,-0.533138,0.307751,-0.0999313,0.339756,1.73276
-510.718,0.986127,0.0654275,6,63,0,517.619,1.04332,0.784719,-1.10363,-0.529901,-0.727456,-0.951025,0.309802,-0.0816154,0.130837,1.825
-512.139,0.992173,0.0654275,6,63,0,515.941,1.59422,0.749041,-1.46161,-0.508784,-0.756642,-0.404635,0.190829,-0.312681,0.365255,1.74133
-514.729,0.89501,0.0654275,6,63,0,518.891,2.07787,0.741985,-1.37337,-0.362709,-0.859943,-0.403431,0.140217,-0.508521,0.271874,1.71678
-515.58,0.998816,0.0654275,6,127,0,522.059,-0.672558,0.803687,-0.85517,0.162846,-0.261173,0.275748,0.398194,0.187427,0.106063,1.84259
-515.265,0.993072,0.0654275,6,63,0,520.229,-0.313418,0.78471,-0.799166,-0.0122491,-0.0938495,0.42934,0.41763,-0.199132,0.213324,1.90131
-519.605,0.840478,0.0654275,5,31,0,522.354,-0.495364,0.841488,-0.587485,0.290202,-0.131792,0.460096,0.281342,-0.222561,0.163402,1.94132
-513.526,0.972317,0.0654275,6,63,0,522.013,-0.133037,0.879091,-1.00518,0.0254754,0.00585239,0.0731227,0.370974,-0.196653,0.134158,1.82955
-509.95,0.978085,0.0654275,6,63,0,516.136,1.3824,0.70461,-1.08018,-0.324397,-0.850973,-0.511373,0.193681,-0.0771965,0.223155,1.79478
-510.762,0.998869,0.0654275,6,63,0,513.596,0.681985,0.871119,-1.10697,-0.522504,-0.894258,-0.589304,0.364937,-0.206527,0.143638,1.72398
-509.402,0.976584,0.0654275,5,31,0,512.272,0.690118,0.8495,-1.15928,-0.456794,-0.681058,-0.466221,0.324412,-0.165669,0.189149,1.73181
-511.835,0.936854,0.0654275,6,63,0,513.292,0.510897,0.780701,-0.597313,-0.3882,-0.512637,-0.375032,0.223282,-0.183543,0.236617,1.85804
-510.546,0.999792,0.0654275,5,31,0,513.136,0.610901,0.778662,-0.968997,-0.227691,-0.700244,-0.229856,0.232488,-0.127114,0.224626,1.85046
-514.462,0.981053,0.0654275,6,95,0,516.467,0.918194,0.751266,-1.29339,-0.512726,-0.614863,-0.590802,0.224181,-0.0807686,0.322097,1.95572
-516.535,0.964988,0.0654275,6,63,0,520.637,2.48619,0.759872,-1.53082,-0.730756,-0.852163,-1.01277,0.189417,-0.392509,0.224045,1.64758
-513.509,0.996964,0.0654275,6,63,0,519.826,0.156741,0.766582,-0.905166,-0.269377,-0.320245,-0.468165,0.242211,0.150384,0.247385,1.90825
-512.338,0.947664,0.0654275,5,63,0,517.625,-0.371899,0.810452,-0.863012,-0.190881,-0.578948,-0.620426,0.258106,0.189997,0.290706,1.82838
-512.604,0.999924,0.0654275,5,31,0,515.327,-0.428809,0.902932,-0.657063,-0.495107,-0.722892,-0.0563689,0.204195,0.013794,0.307009,1.81041
-510.469,0.999108,0.0654275,5,63,0,514.69,0.621415,0.825162,-1.11494,-0.366244,-0.581023,-0.832121,0.209171,-0.00824999,0.246447,1.81105
-509.166,0.997555,0.0654275,4,31,0,515.559,0.730286,0.808754,-1.33644,-0.601678,-0.846012,-0.455,0.263856,0.0514898,0.268282,1.73718
-510.025,0.994479,0.0654275,6,63,0,511.646,0.478374,0.745951,-0.7485,-0.257024,-0.64545,-0.129822,0.265077,-0.158503,0.24358,1.83578
-510.895,0.958554,0.0654275,6,63,0,512.686,0.452658,0.817038,-0.861772,-0.23086,-0.492797,-0.352533,0.21309,-0.123454,0.238673,1.8916
-510.891,0.978682,0.0654275,6,63,0,519.144,1.42844,0.684943,-1.23754,-0.493211,-0.7249,-0.34664,0.268999,-0.0622599,0.182042,1.7201
-510.117,0.809914,0.0654275,6,63,0,515.009,1.35615,0.735602,-1.26203,-0.466356,-0.739295,-0.502022,0.26927,-0.0391232,0.174659,1.69424
-511.621,0.999194,0.0654275,6,63,0,515.442,1.0347,0.764482,-0.805712,-0.37789,-0.681945,-0.514905,0.272944,-0.436441,0.207011,1.85718
-514.766,0.999114,0.0654275,6,63,0,517.166,-0.208355,0.801863,-1.25144,-0.412665,-0.442037,0.0301234,0.312318,0.402257,0.240912,1.76264
-512.461,0.999352,0.0654275,6,63,0,519.237,0.513127,0.870315,-0.810457,-0.227326,-0.333992,-0.332531,0.26033,-0.379843,0.160344,1.72229
