# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PDB_01_model
# start_datetime = 2023-03-29 00:39:49 UTC
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 10000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /mnt/home/cmodi/Research/Projects/posteriordb/compiled_models/PDB_01/PDB_01.data.json
# init = 2 (Default)
# random
#   seed = 4
# output
#   file = /mnt/home/cmodi/Research/Projects/posteriordb/compiled_models/PDB_01/PDB_01.output4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   log_prob_output_file = log_prob_output.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0-32-g8fce5fb2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,sigma
-1468.4,0.916931,0.414124,3,7,0,1469.93,88.2295,-1.34892,0.574209,-0.544901,18.6235
-1469.04,0.983537,0.414124,3,7,0,1470.75,87.384,0.32959,0.572689,-0.698902,19.1702
-1466.48,0.997272,0.414124,3,7,0,1469.83,87.4471,1.30947,0.607411,-0.625704,17.6941
-1468.5,0.870864,0.414124,4,15,0,1471.82,88.307,2.40294,0.666412,-0.744139,18.53
-1468.33,0.984501,0.414124,3,15,0,1471.62,86.8809,3.87227,0.537176,-0.190936,17.4252
-1467.79,1,0.414124,3,7,0,1469.57,88.4482,3.86501,0.637569,-0.634592,18.5457
-1468.75,0.954987,0.414124,3,7,0,1471.16,88.6301,1.74586,0.505253,-0.447926,18.7409
-1472.65,0.814301,0.414124,3,7,0,1475.13,88.223,6.21434,0.731099,-0.616825,18.6666
-1470.35,0.989845,0.414124,2,7,0,1474.2,88.4209,4.74799,0.698641,-0.684025,18.5119
-1467.63,1,0.414124,3,7,0,1470.92,88.7131,3.87505,0.615458,-0.650499,18.3734
-1468.49,0.977606,0.414124,3,15,0,1470.24,88.2776,3.77339,0.578584,-0.280828,18.9499
-1467.31,0.992468,0.414124,3,7,0,1469.65,87.2255,2.28489,0.588295,-0.535167,17.0001
-1467.35,0.997091,0.414124,3,7,0,1468.15,86.6499,2.38328,0.612734,-0.476278,17.2051
-1468.19,0.959471,0.414124,3,15,0,1470.27,86.5815,1.90558,0.655621,-0.571481,17.2959
-1467.41,1,0.414124,3,7,0,1469.54,88.6365,1.75667,0.632855,-0.544294,18.7001
-1469.4,0.888389,0.414124,3,7,0,1472.47,88.4912,3.81113,0.490758,-0.273549,18.6605
-1472.31,0.963919,0.414124,3,7,0,1474.37,89.12,7.38836,0.478806,-0.71053,18.5373
-1471.04,0.911989,0.414124,3,7,0,1476.78,89.539,4.36036,0.519393,-0.328603,19.0149
-1468.42,0.986946,0.414124,3,7,0,1472.46,88.8765,4.02728,0.495722,-0.391393,18.136
-1466.56,0.991801,0.414124,3,7,0,1470.27,87.938,1.77488,0.584622,-0.396935,18.2566
-1467.51,0.87093,0.414124,3,7,0,1471.18,87.8568,1.89949,0.64739,-0.310174,17.7615
-1468.99,0.992319,0.414124,3,7,0,1470.25,87.6907,7.32836,0.476348,-0.488524,17.7333
-1469.49,0.975707,0.414124,3,7,0,1472.09,87.0623,4.93231,0.45419,-0.206262,17.8216
-1466.57,1,0.414124,4,15,0,1470.46,87.6717,2.44636,0.655932,-0.523031,18.1602
-1468.72,0.909709,0.414124,3,7,0,1471.11,87.485,4.03669,0.611531,-0.277805,19.2008
-1466.37,1,0.414124,3,7,0,1469.02,87.7639,5.08517,0.552391,-0.419169,17.8574
-1467.62,0.964396,0.414124,3,7,0,1468.4,88.2066,-1.48121,0.645102,-0.632505,18.1362
-1470.37,0.897239,0.414124,3,7,0,1472.29,86.6919,0.778993,0.628564,-0.639988,16.6084
-1468.79,0.995319,0.414124,3,7,0,1472.5,87.7041,-2.11455,0.587685,-0.525645,17.482
-1468.78,0.995894,0.414124,3,7,0,1471.49,86.8912,1.29562,0.621685,-0.623549,19.1774
-1467.08,0.973816,0.414124,3,7,0,1471.53,87.2366,4.67769,0.599912,-0.284202,17.4511
-1467.12,0.976304,0.414124,3,15,0,1469.63,88.541,2.27383,0.652786,-0.619366,17.7136
-1466.66,0.996923,0.414124,3,7,0,1467.89,88.4794,2.42756,0.618729,-0.636493,17.8399
-1466.94,0.877308,0.414124,3,7,0,1469.2,88.8022,1.49698,0.619662,-0.501708,17.8901
-1467.77,0.980056,0.414124,3,7,0,1468.74,88.2967,1.11604,0.689588,-0.449341,17.9798
-1468.68,0.978855,0.414124,3,7,0,1470.07,87.04,-0.416443,0.570193,-0.75798,17.73
-1469.13,0.986443,0.414124,3,7,0,1470.54,89.3635,2.44779,0.662504,-0.415672,18.2941
-1468,0.993864,0.414124,3,15,0,1472.13,87.8691,6.38053,0.544925,-0.460824,17.1919
-1467.31,1,0.414124,3,7,0,1469.04,87.5182,4.69278,0.534565,-0.237486,17.9824
-1470.09,0.843674,0.414124,3,7,0,1473.41,85.3771,1.3815,0.582211,-0.256833,18.1726
-1472.28,0.944018,0.414124,3,7,0,1473.47,85.4336,-1.12583,0.545855,-0.316148,18.0084
-1470.5,0.956034,0.414124,3,7,0,1478.02,86.0941,4.49111,0.49556,-0.653768,18.3865
-1467.8,0.9802,0.414124,3,7,0,1472.49,86.7854,4.28484,0.647612,-0.246892,17.9494
-1469.65,0.899068,0.414124,3,7,0,1472.55,86.3624,3.76357,0.492471,-0.355207,19.1401
-1469.34,0.996247,0.414124,3,7,0,1470.86,88.7899,4.12404,0.648121,-0.552879,16.9287
-1466.86,0.996923,0.414124,3,7,0,1470.37,88.6372,1.186,0.638523,-0.551124,17.7623
-1468.44,0.889339,0.414124,3,7,0,1470.95,86.3556,5.5322,0.530133,-0.532023,18.3528
-1473.05,0.923915,0.414124,3,15,0,1473.46,87.4544,5.77091,0.617629,0.081983,18.6718
-1470.42,1,0.414124,3,7,0,1473.3,87.4311,2.5782,0.521652,-0.8594,17.6861
-1470.13,0.996776,0.414124,3,7,0,1474.08,89.3672,0.515217,0.492204,-0.571175,18.4641
-1470.23,0.999267,0.414124,3,7,0,1472.04,86.4207,2.00672,0.710802,-0.5893,17.2905
-1469.36,0.990156,0.414124,3,7,0,1471.95,87.2117,3.46389,0.717264,-0.601592,17.7699
-1470.07,0.98998,0.414124,3,7,0,1470.6,86.9501,3.97522,0.71264,-0.610261,17.5867
-1467.02,0.994931,0.414124,2,7,0,1471.06,87.8081,3.96346,0.634532,-0.613046,18.0485
-1468.15,0.964579,0.414124,3,7,0,1470.11,87.8841,2.30821,0.688557,-0.479757,17.2085
-1467.75,0.963286,0.414124,3,7,0,1471.48,88.0633,1.42834,0.527459,-0.513172,18.7822
-1466.09,1,0.414124,3,7,0,1467.98,87.964,2.07208,0.610301,-0.586231,17.9547
-1467.56,0.971332,0.414124,3,7,0,1467.65,88.888,-0.42827,0.598544,-0.658428,17.8601
-1467.12,0.951472,0.414124,4,15,0,1470.2,86.859,1.38269,0.662425,-0.453524,18.0975
-1469.54,0.931283,0.414124,3,7,0,1471.02,89.0657,3.18197,0.510728,-0.637589,17.0597
-1467.77,0.992287,0.414124,4,15,0,1472.12,87.1894,3.22778,0.67127,-0.29114,18.0825
-1470.56,0.879732,0.414124,3,7,0,1473.9,86.5492,8.1498,0.448511,-0.426312,18.1788
-1467.74,1,0.414124,3,7,0,1471.5,86.5145,4.32284,0.541996,-0.249952,17.4963
-1467.81,0.978312,0.414124,3,7,0,1470.02,86.2531,3.00953,0.574286,-0.308054,17.3921
-1467.31,1,0.414124,2,3,0,1468.05,86.4962,3.39854,0.588656,-0.301991,17.4678
-1468.32,0.938295,0.414124,3,7,0,1471.37,86.6617,5.39533,0.589746,-0.176276,17.436
-1468.54,0.960522,0.414124,4,15,0,1471.8,87.0946,4.76257,0.644818,-0.224161,17.3294
-1467.6,0.96883,0.414124,3,7,0,1470.35,86.6292,1.35495,0.526862,-0.437727,18.0069
-1468.04,0.99775,0.414124,3,7,0,1469.32,86.5321,0.924531,0.531681,-0.485269,18.4006
-1469.64,0.981876,0.414124,3,7,0,1471.65,89.4451,4.66135,0.495553,-0.628953,18.2788
-1470.56,0.972971,0.414124,3,7,0,1471.8,88.9695,6.59389,0.528098,-0.698636,18.6221
-1470.38,0.977,0.414124,3,7,0,1472.26,88.4883,7.31093,0.563319,-0.692113,18.3076
-1468.33,1,0.414124,3,7,0,1470.7,87.9754,-1.2766,0.573807,-0.442685,17.8997
-1466.99,0.943343,0.414124,2,7,0,1471.34,88.4895,0.63053,0.567517,-0.521809,18.2083
-1466.07,0.982575,0.414124,4,15,0,1468.61,87.668,2.93506,0.621083,-0.522634,17.8059
-1466.39,0.991605,0.414124,3,15,0,1466.78,87.8164,3.9349,0.580141,-0.339653,17.7939
-1467.75,0.964097,0.414124,3,7,0,1468.15,87.9077,3.62392,0.555429,-0.296227,17.1781
-1467.73,0.903471,0.414124,3,7,0,1473.49,88.5207,3.13085,0.515018,-0.367643,17.7872
-1470.1,0.963694,0.414124,3,7,0,1471.09,89.1004,5.50272,0.485851,-0.416615,17.2237
-1472.64,0.944881,0.414124,3,7,0,1473.97,85.9056,0.164467,0.69157,-0.542373,19.6606
-1472.84,0.983737,0.414124,3,15,0,1477.29,86.8914,-1.95019,0.792752,-0.682797,18.3119
-1469.82,0.998425,0.414124,4,15,0,1473.93,87.2833,8.77137,0.488604,-0.352566,17.4467
-1467.95,0.993877,0.414124,3,7,0,1470.87,87.758,-1.5517,0.650326,-0.489843,18.0718
-1467.73,0.998879,0.414124,3,7,0,1468.98,87.3667,7.17521,0.563281,-0.441867,18.2516
-1467.97,0.987724,0.414124,3,7,0,1469.94,87.2043,-0.308804,0.553708,-0.50801,18.6043
-1468.82,0.973496,0.414124,3,7,0,1470.57,87.7056,6.03346,0.673029,-0.320895,17.7479
-1468.31,1,0.414124,3,7,0,1469.91,86.4512,-0.245196,0.552145,-0.500745,18.0532
-1467.95,0.964185,0.414124,3,7,0,1471.4,87.4161,1.54298,0.592922,-0.782208,17.909
-1467.4,0.993481,0.414124,3,7,0,1470,88.4405,2.21967,0.65243,-0.385025,18.1398
-1471.8,0.845527,0.414124,3,7,0,1474.55,88.9656,5.6884,0.436742,-0.376478,19.1054
-1468.45,0.981134,0.414124,3,7,0,1474,86.5826,6.43896,0.591791,-0.4132,18.7602
-1467.74,0.941359,0.414124,3,15,0,1470.76,87.6149,0.495467,0.57109,-0.349202,17.5493
-1469.32,0.967089,0.414124,3,7,0,1470.85,88.0536,8.17716,0.540729,-0.519277,17.7124
-1468.48,0.998168,0.414124,3,15,0,1471.62,88.4678,-0.687016,0.522944,-0.642405,17.9823
-1470.73,0.957922,0.414124,3,7,0,1471.72,87.3839,5.65037,0.731979,-0.33481,18.094
-1469.86,0.991509,0.414124,3,7,0,1474.24,87.0395,1.6984,0.491569,-0.4194,16.8868
-1471.13,0.947984,0.414124,3,7,0,1475.43,89.6203,6.16694,0.518052,-0.705875,18.0013
-1468.83,1,0.414124,3,7,0,1472.83,88.279,5.65735,0.468392,-0.576908,18.1209
-1468.88,0.983869,0.414124,3,7,0,1471.83,87.7709,-1.40659,0.72093,-0.586885,18.0126
-1467.61,0.967903,0.414124,3,7,0,1471.17,89.1263,2.71927,0.580079,-0.464984,18.3499
-1470.32,0.953968,0.414124,3,7,0,1471.23,90.2835,3.17817,0.596934,-0.567151,17.8714
-1466.92,1,0.414124,2,3,0,1470.5,88.9457,1.886,0.598826,-0.55046,17.8636
-1467.11,0.978929,0.414124,3,7,0,1468.87,87.803,5.03565,0.509442,-0.499253,18.2631
-1467.47,0.989832,0.414124,3,7,0,1468.47,87.6844,5.74101,0.506776,-0.313329,18.2901
-1467.42,0.902654,0.414124,3,7,0,1470.89,86.7,2.92205,0.654201,-0.324642,18.1381
-1471.02,0.897012,0.414124,3,7,0,1472.75,85.2409,6.62089,0.510827,-0.400771,17.7225
-1473.17,0.893915,0.414124,3,7,0,1477.19,87.0182,1.63265,0.550094,0.019727,18.5383
-1472,0.993354,0.414124,3,7,0,1474.95,87.8449,9.60051,0.598904,-0.559876,17.997
-1469.39,1,0.414124,3,7,0,1473.17,87.3834,-2.05414,0.623248,-0.38858,17.6551
-1467.27,1,0.414124,3,7,0,1469.84,86.7241,4.19344,0.616194,-0.558098,18.1054
-1470.78,0.903616,0.414124,3,7,0,1472.55,87.8966,3.47039,0.747468,-0.484243,18.8945
-1466.17,0.995521,0.414124,3,7,0,1471.61,87.755,3.90093,0.583544,-0.369405,17.8701
-1467,0.974194,0.414124,3,7,0,1467.61,88.1289,3.25466,0.617899,-0.588751,17.2841
-1466.7,0.992809,0.414124,3,15,0,1467.79,87.2735,2.38456,0.536455,-0.513305,18.3731
-1471.4,0.849193,0.414124,3,7,0,1471.88,87.8385,8.45106,0.664567,-0.228547,18.5817
-1467.75,1,0.414124,3,7,0,1472.86,88.2574,-1.00406,0.568052,-0.545878,17.8058
-1469.28,0.92325,0.414124,2,7,0,1471.42,86.8142,5.35133,0.637281,-0.580443,18.8606
-1469.04,0.964563,0.414124,3,7,0,1474,87.2086,2.90395,0.499785,-0.199222,18.3942
-1469.27,0.989285,0.414124,3,7,0,1470.68,87.4233,8.49983,0.57153,-0.478785,18.0524
-1469.01,1,0.414124,3,7,0,1471.73,88.8907,7.27166,0.571509,-0.398216,17.7633
-1468.56,0.999139,0.414124,3,7,0,1470.04,85.9249,0.909175,0.603732,-0.363196,18.3635
-1467.78,0.977728,0.414124,3,15,0,1471.44,87.6848,-0.417789,0.577198,-0.751506,17.8876
-1466.99,0.973073,0.414124,3,7,0,1470.1,87.9698,1.26514,0.566436,-0.697181,18.2284
-1467.87,0.987632,0.414124,3,7,0,1468.52,88.0579,-1.0688,0.596297,-0.750172,17.7135
-1467.9,1,0.414124,3,7,0,1468.39,88.2799,-1.37854,0.611486,-0.726009,17.6506
-1467.93,0.996086,0.414124,4,15,0,1469.34,86.6106,5.59685,0.539561,-0.223918,17.4868
-1466.74,0.996637,0.414124,3,7,0,1469.12,88.3076,2.86639,0.597365,-0.586553,18.5391
-1468.73,0.870366,0.414124,3,7,0,1472.25,88.8057,2.15303,0.535769,-0.405793,17.1667
-1466.92,1,0.414124,3,7,0,1469.77,87.8279,1.61862,0.573765,-0.356868,17.6369
-1466.44,0.996735,0.414124,3,7,0,1467.62,87.8482,2.01139,0.554993,-0.435167,17.6357
-1468.59,0.963094,0.414124,3,7,0,1469.03,87.3242,1.26903,0.668486,-0.654241,17.0565
-1468.08,0.910756,0.414124,3,15,0,1473.85,86.8496,1.54516,0.561557,-0.282259,17.4338
-1468.85,0.98835,0.414124,3,7,0,1470.3,88.6794,5.5213,0.539936,-0.697768,17.9122
-1469.23,0.97566,0.414124,3,7,0,1470.28,87.0313,-0.486587,0.631036,-0.260581,18.0172
-1467.31,0.990717,0.414124,3,7,0,1471.56,88.378,3.90925,0.517645,-0.611953,17.8663
-1468.23,0.915636,0.414124,3,15,0,1471.05,86.4907,0.799917,0.597044,-0.628871,17.3707
-1466.77,0.99965,0.414124,3,7,0,1469.08,86.8793,1.6476,0.550458,-0.474285,18.1416
-1468.9,0.928909,0.414124,3,7,0,1470.77,85.9181,0.86828,0.640233,-0.429609,17.4472
-1468.92,0.976772,0.414124,3,7,0,1471.24,86.1233,4.74394,0.642213,-0.381237,17.2558
-1466.12,0.996593,0.414124,3,7,0,1469.29,87.3201,2.03767,0.566852,-0.456283,17.872
-1467.62,0.982429,0.414124,3,7,0,1467.96,88.5934,0.547577,0.654822,-0.682941,17.5002
-1466.67,0.89508,0.414124,3,7,0,1471.98,86.7971,3.28804,0.606541,-0.546395,18.0145
-1467.72,0.983533,0.414124,3,7,0,1468.49,87.4034,4.79044,0.58536,-0.182929,17.7542
-1467.73,0.965738,0.414124,3,7,0,1470.1,87.3764,2.32703,0.606973,-0.742879,18.2714
-1468.56,0.994545,0.414124,3,15,0,1469.09,88.0831,2.90074,0.565273,-0.284184,17.0248
-1468.45,0.987137,0.414124,3,7,0,1470.52,87.8196,4.40703,0.596669,-0.424362,16.6971
-1466.66,0.997665,0.414124,3,7,0,1468.98,88.0628,4.12416,0.610313,-0.390288,17.5414
-1466.77,0.997185,0.414124,3,15,0,1467.53,88.104,0.455201,0.595305,-0.679661,18.1156
-1466.47,0.955051,0.414124,2,7,0,1468.92,87.985,0.775744,0.587132,-0.541791,18.3044
-1467.32,0.937158,0.414124,3,7,0,1470.28,87.5636,1.81221,0.640779,-0.519511,17.0657
-1466.42,0.997776,0.414124,3,15,0,1467.99,87.1356,4.04473,0.591636,-0.417354,17.4515
-1468.7,0.839859,0.414124,3,7,0,1471.48,88.1299,4.38901,0.460989,-0.541415,18.4985
-1468.07,0.991095,0.414124,3,7,0,1470.56,87.1157,3.93336,0.655345,-0.365865,17.1229
-1466.09,0.996819,0.414124,3,7,0,1468.55,87.1233,2.89384,0.574212,-0.505933,17.8952
-1469.65,0.916566,0.414124,3,7,0,1469.84,86.5007,0.136366,0.529136,-0.557532,17.134
-1467.54,0.995864,0.414124,3,7,0,1471.69,86.8754,4.10666,0.583422,-0.208634,17.6292
-1466.47,1,0.414124,3,7,0,1467.99,88.1902,2.4955,0.55453,-0.584913,18.2453
-1468.23,0.949658,0.414124,2,7,0,1469.53,87.2695,-1.16138,0.689431,-0.620736,18.1502
-1469.8,0.931961,0.414124,3,7,0,1472.17,88.609,0.348758,0.501995,-0.709249,17.2144
-1468.12,0.99637,0.414124,3,7,0,1471.36,88.2571,0.872827,0.6848,-0.651187,18.6711
-1466.9,0.994188,0.414124,3,7,0,1469.46,87.4708,1.97727,0.523365,-0.524978,17.5973
-1468.02,0.962534,0.414124,3,15,0,1469.36,85.9488,2.96288,0.608608,-0.507238,18.2443
-1469.52,0.985833,0.414124,4,15,0,1470.56,88.9596,4.23563,0.499613,-0.740001,17.8668
-1470.52,0.984216,0.414124,3,7,0,1473.49,85.8687,4.92362,0.647824,-0.0855856,18.0673
-1470.52,0.986932,0.414124,4,15,0,1473.75,85.0951,4.20126,0.595488,-0.164378,18.0797
-1468.6,0.989666,0.414124,3,7,0,1473.54,87.8536,4.19385,0.632152,-0.410876,19.249
-1467.87,0.986752,0.414124,3,7,0,1470.5,87.3094,4.90045,0.531483,-0.505999,17.0496
-1469.12,0.935685,0.414124,3,7,0,1471.26,87.9586,2.66173,0.460881,-0.423149,18.6837
-1470.02,0.975879,0.414124,3,7,0,1473.82,86.707,-1.94213,0.677963,-0.764209,17.9992
-1467.12,0.999046,0.414124,3,7,0,1470.75,88.7758,1.27092,0.633014,-0.655933,18.1821
-1467.36,0.924256,0.414124,3,7,0,1471.07,88.0457,1.94527,0.541612,-0.597125,18.7408
-1467.67,0.992655,0.414124,3,7,0,1468.1,88.2371,1.75778,0.530673,-0.493151,18.7649
-1467.6,0.998738,0.414124,3,15,0,1469.68,86.7951,2.63954,0.537309,-0.429939,18.7823
-1467.75,0.90174,0.414124,3,15,0,1471.26,88.5044,3.09711,0.590167,-0.547252,16.955
-1467.68,1,0.414124,3,7,0,1468.17,88.3578,2.78742,0.580765,-0.592439,16.9631
-1467.11,0.993258,0.414124,3,7,0,1468.74,88.3399,1.91308,0.577866,-0.467344,18.6991
-1468.83,0.954707,0.414124,3,7,0,1469.94,88.735,3.52636,0.682954,-0.576209,18.6804
-1469.1,0.989822,0.414124,3,7,0,1470.58,87.1966,3.00454,0.456473,-0.387351,17.4698
-1467.91,0.881859,0.414124,3,7,0,1473.39,88.4905,5.77166,0.619557,-0.545485,18.1621
-1467.15,0.99524,0.414124,3,15,0,1469.53,88.2828,3.3142,0.646565,-0.55312,17.4386
-1468.71,0.957866,0.414124,3,7,0,1469.23,88.9115,5.15782,0.64872,-0.521718,17.5847
-1468.54,1,0.414124,3,7,0,1470.75,85.8491,1.8925,0.536713,-0.414333,17.9424
-1467.83,1,0.414124,3,7,0,1469.66,87.9202,6.22375,0.622094,-0.316788,17.675
-1469.18,0.989139,0.414124,3,7,0,1470.78,85.5801,3.98633,0.525568,-0.256599,17.8399
-1467.81,1,0.414124,3,15,0,1470.25,88.9732,3.35425,0.648125,-0.584931,18.2843
-1468.58,0.940468,0.414124,4,15,0,1471.76,86.7899,-0.74196,0.618444,-0.695555,17.4883
-1467.61,0.988541,0.414124,3,7,0,1470.38,88.0979,3.10758,0.647504,-0.368011,17.2931
-1467.54,0.99113,0.414124,3,7,0,1469.43,87.312,0.438446,0.616609,-0.474789,17.1156
-1466.87,0.94395,0.414124,3,7,0,1470.64,86.8891,1.9845,0.573648,-0.507054,17.3503
-1467.12,0.962682,0.414124,3,7,0,1468.16,88.4145,4.70278,0.605881,-0.42162,18.4356
-1470.28,0.896978,0.414124,3,7,0,1472.26,87.1196,6.24371,0.549981,-0.358566,16.4827
-1469.71,0.992902,0.414124,4,15,0,1472.52,87.578,4.00147,0.606429,-0.383036,16.4199
-1469.76,0.992729,0.414124,3,7,0,1471.51,86.3615,3.8205,0.541049,-0.390109,19.4686
-1473.39,0.936355,0.414124,3,7,0,1476.22,86.9713,11.8792,0.518058,-0.303295,18.8117
-1471.29,1,0.414124,3,15,0,1476.61,87.2258,-3.31814,0.534625,-0.562661,17.6787
-1467.43,1,0.414124,2,3,0,1471.71,87.1471,0.550116,0.565341,-0.683442,17.9189
-1468.57,0.881376,0.414124,3,7,0,1471.64,88.015,1.03912,0.69626,-0.736564,17.6452
-1468.52,0.985553,0.414124,3,15,0,1471.35,88.0061,2.24626,0.538,-0.390663,19.1409
-1469.43,0.967026,0.414124,3,7,0,1470.99,88.2372,7.54861,0.576064,-0.508456,17.2684
-1467.42,1,0.414124,3,7,0,1469.8,88.0365,1.58704,0.531535,-0.411859,18.4607
-1466.59,0.97349,0.414124,2,7,0,1469.8,87.1039,1.00966,0.595988,-0.473322,17.5687
-1466.37,0.986969,0.414124,3,7,0,1467.59,87.976,2.94714,0.62337,-0.563905,18.2638
-1466.46,0.998927,0.414124,3,7,0,1466.85,87.8337,0.63446,0.597837,-0.597486,18.2543
-1467.15,0.978394,0.414124,3,7,0,1467.76,87.8614,1.53461,0.625971,-0.611359,17.1569
-1467.38,0.989566,0.414124,4,15,0,1468.24,88.2245,2.20577,0.627054,-0.660837,17.2462
-1467.48,0.999755,0.414124,4,15,0,1467.92,86.8561,4.70109,0.559724,-0.304084,18.7413
-1468.03,0.997981,0.414124,4,15,0,1468.45,86.5434,5.055,0.525736,-0.238106,18.5355
-1469.18,0.955107,0.414124,3,7,0,1470.61,85.9189,7.30464,0.529827,-0.369893,18.1278
-1466.74,1,0.414124,3,7,0,1470.08,86.8598,2.68963,0.536497,-0.493099,18.14
-1466.33,0.879802,0.414124,2,7,0,1470.37,87.3405,4.18307,0.585454,-0.456781,18.3852
-1466.91,0.979063,0.414124,3,15,0,1467.62,88.0996,4.48983,0.628455,-0.516283,18.2969
-1465.96,0.996944,0.414124,2,7,0,1467.12,87.6278,3.03628,0.588684,-0.493583,18.2023
-1466.16,0.974541,0.414124,3,7,0,1467.11,87.1246,3.92079,0.590483,-0.45195,17.7117
-1467.22,0.942577,0.414124,3,7,0,1468.3,88.7556,0.0515043,0.606323,-0.672822,17.8568
-1469.94,0.855968,0.414124,3,7,0,1471.91,85.959,2.73842,0.592141,-0.714194,18.0602
-1467.19,1,0.414124,2,3,0,1470.11,86.7928,2.69958,0.595937,-0.629458,17.7433
-1467.52,1,0.414124,3,7,0,1468.55,88.3939,-0.639272,0.61457,-0.525205,18.4134
-1467.55,0.984283,0.414124,3,15,0,1469.55,86.9063,0.669724,0.534916,-0.564252,17.8075
-1470.11,0.941546,0.414124,3,7,0,1471.88,87.3813,1.99522,0.692618,-0.524907,16.6452
-1466.95,0.977792,0.414124,3,7,0,1472.76,86.6642,5.12716,0.581197,-0.347318,18.3068
-1470.91,0.85534,0.414124,3,7,0,1473.09,87.0304,8.09755,0.579075,-0.225821,16.7891
-1470.81,0.980067,0.414124,4,15,0,1473.9,86.6171,1.2027,0.554558,-0.497233,19.7487
-1472.05,0.985982,0.414124,3,7,0,1474.87,87.1722,7.87818,0.598561,-0.128665,16.7351
-1468.34,0.994438,0.414124,3,7,0,1473.93,88.0329,5.08222,0.563653,-0.178555,17.7005
-1468.61,0.953045,0.414124,3,7,0,1471.53,87.6015,2.21228,0.58366,-0.826189,17.9266
-1467.25,1,0.414124,2,3,0,1468.84,87.4422,2.07968,0.569442,-0.714667,17.8673
-1466.9,0.939188,0.414124,3,7,0,1470.66,88.0409,3.21122,0.581728,-0.315298,18.2735
-1467.63,0.911943,0.414124,2,7,0,1469.18,87.8886,0.70799,0.618214,-0.321789,17.856
-1466.59,1,0.414124,3,7,0,1468.28,86.8359,3.53529,0.618009,-0.384405,17.6605
-1467.11,0.824391,0.414124,3,7,0,1471.56,88.1578,5.56342,0.581114,-0.376642,18.3949
-1466.33,0.997738,0.414124,3,7,0,1467.36,86.9069,2.5861,0.565688,-0.466847,17.7507
-1466.8,0.832085,0.414124,2,7,0,1470.08,87.225,4.91138,0.593391,-0.529981,17.6667
-1467.74,0.986061,0.414124,3,7,0,1468.18,88.2934,3.269,0.611178,-0.28092,18.4089
-1466.23,0.988786,0.414124,3,7,0,1469.11,87.6977,1.00987,0.59182,-0.479526,18.0185
-1467.81,0.946613,0.414124,3,7,0,1468.76,86.2796,6.13543,0.587899,-0.34067,18.2094
-1470.57,0.883722,0.414124,3,7,0,1473.34,88.5181,1.65795,0.575397,-0.345182,16.5838
-1470.9,0.76009,0.414124,2,7,0,1478.71,86.5248,6.95579,0.630524,-0.582392,17.4299
-1470.65,0.948933,0.414124,2,3,0,1473.57,86.544,7.32501,0.618864,-0.59735,18.134
-1468.1,0.988478,0.414124,3,7,0,1472.14,86.7999,6.96031,0.594026,-0.45467,18.0776
-1467.59,1,0.414124,3,7,0,1468.34,88.2738,1.3972,0.535633,-0.379317,18.0169
-1467.69,1,0.414124,3,7,0,1468.63,88.4871,2.4209,0.538405,-0.341151,18.1441
-1471.67,0.882684,0.414124,3,7,0,1474.41,87.282,3.22259,0.693434,-0.113627,19.0183
-1468.28,0.998269,0.414124,3,7,0,1473.56,87.6991,2.37191,0.636931,-0.742257,17.3245
-1468.75,0.940666,0.414124,3,7,0,1471.34,88.0582,4.54075,0.480677,-0.26229,18.4028
-1468.02,0.996407,0.414124,3,7,0,1470.66,87.3925,1.92398,0.678117,-0.669746,18.4513
-1468.6,0.973602,0.414124,3,7,0,1470.9,87.6836,-0.785917,0.591571,-0.509579,16.9906
-1468.74,0.995736,0.414124,3,7,0,1470.81,87.1144,-0.479572,0.598155,-0.778154,17.5655
-1467.99,0.996544,0.414124,3,7,0,1469.67,88.75,0.686403,0.666987,-0.446977,17.9041
-1466.37,1,0.414124,3,7,0,1469.45,88.024,3.74953,0.610475,-0.394127,18.0935
-1467.62,0.934488,0.414124,3,7,0,1468.8,87.6624,5.16313,0.55904,-0.56526,17.2147
-1467.86,0.99524,0.414124,3,7,0,1469.57,86.7897,2.70794,0.591376,-0.287616,17.1663
-1466.27,0.994746,0.414124,4,15,0,1470.26,87.5561,3.24143,0.575163,-0.346772,17.821
