# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PDB_00_model
# start_datetime = 2023-03-29 00:38:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 10000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /mnt/home/cmodi/Research/Projects/posteriordb/compiled_models/PDB_00/PDB_00.data.json
# init = 2 (Default)
# random
#   seed = 9
# output
#   file = /mnt/home/cmodi/Research/Projects/posteriordb/compiled_models/PDB_00/PDB_00.output9.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   log_prob_output_file = log_prob_output.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0-32-g8fce5fb2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,sigma
-510.999,0.986961,0.0667181,5,63,0,515.417,0.979697,0.775996,-1.18068,-0.469494,-0.687871,-0.142159,0.301428,-0.114419,0.20064,1.85804
-509.982,0.98502,0.0667181,5,63,0,512.638,-0.0268228,0.821703,-0.938558,-0.170381,-0.466035,-0.457803,0.30269,-0.0392223,0.2612,1.82494
-510.976,0.807449,0.0667181,5,47,0,519.383,0.828739,0.850267,-1.48927,-0.258481,-0.596521,-0.625806,0.238091,0.0401486,0.190895,1.79712
-510.144,0.999933,0.0667181,6,63,0,513.052,0.291487,0.828114,-0.928174,-0.722359,-0.811357,-0.353723,0.186178,0.0520384,0.330765,1.79369
-517.08,0.925862,0.0667181,5,31,0,521.029,0.833677,0.794165,-0.546099,-0.562582,-1.14613,-0.875068,0.189007,-0.516477,0.36714,1.74661
-516.781,0.945053,0.0667181,6,63,0,522.532,0.599167,0.826113,-1.77746,-0.260712,-0.845877,-0.546557,0.395541,0.275566,0.142935,1.8102
-514.465,0.999999,0.0667181,5,31,0,518.186,0.57782,0.804351,-1.65895,-0.378689,-0.879767,-0.542105,0.387933,0.273926,0.175898,1.82303
-512.302,0.999909,0.0667181,5,31,0,516.491,0.502116,0.857435,-1.39538,-0.753663,-0.723197,-0.686642,0.418262,0.0813586,0.148652,1.77504
-516.856,0.999186,0.0667181,5,63,0,520.211,0.152957,0.899786,-1.60552,-0.982004,-1.08944,-0.776406,0.454072,0.293501,0.201452,1.76266
-510.203,0.971733,0.0667181,5,31,0,518.591,0.675979,0.856879,-1.2151,-0.517439,-0.893795,-0.722082,0.181847,0.00419535,0.275556,1.84401
-510.97,0.896271,0.0667181,5,31,0,513.595,0.780674,0.849192,-1.22105,-0.57568,-0.831039,-0.703538,0.195998,0.00558349,0.295323,1.84879
-512.089,0.997251,0.0667181,6,63,0,515.558,-0.179542,0.86212,-0.614319,-0.87033,-0.958842,-0.600872,0.201719,0.0263369,0.341308,1.71769
-510.37,0.985655,0.0667181,6,63,0,514.22,1.3263,0.779438,-1.3989,-0.677503,-0.833187,-0.536546,0.270162,-0.0865175,0.233612,1.86186
-512.368,0.997298,0.0667181,6,63,0,516.27,-0.358494,0.829622,-0.514877,-0.733778,-0.942086,-0.858689,0.248408,0.0322151,0.377373,1.76975
-510.933,0.986834,0.0667181,6,63,0,516.528,0.760107,0.814861,-0.961988,-0.616418,-0.925479,-0.422325,0.402744,-0.234418,0.138923,1.76147
-513.893,0.968095,0.0667181,5,31,0,516.209,1.06347,0.793193,-0.858891,-0.6301,-1.08989,-0.549357,0.379823,-0.210276,0.0820323,1.72181
-514.06,0.905323,0.0667181,6,63,0,521.282,-0.0287497,0.812977,-1.04685,-0.628314,-1.00548,-0.592702,0.258987,0.166755,0.418917,1.89846
-512.417,0.998021,0.0667181,5,31,0,520.381,0.859568,0.760579,-1.10354,-0.797495,-0.914899,-0.377577,0.233542,-0.131406,0.366974,1.8901
-512.02,0.787599,0.0667181,6,63,0,521.542,0.573232,0.799874,-1.12296,-0.428872,-0.701125,-0.462401,0.218152,0.244123,0.190599,1.69568
-512.009,0.840684,0.0667181,5,31,0,519.935,0.787098,0.800642,-0.982259,-0.360032,-0.566007,-0.473438,0.352677,-0.206652,0.163582,1.85823
-516.224,0.975754,0.0667181,6,63,0,521.934,0.980316,0.729668,-1.17914,0.330179,0.172933,-0.189003,0.203648,-0.15086,0.204455,1.79668
-513.188,0.998073,0.0667181,6,127,0,518.706,0.389874,0.785904,-1.13209,0.216328,-0.00172256,0.29357,0.323102,-0.124507,0.171291,1.79309
-512.888,0.998687,0.0667181,6,63,0,515.581,0.281635,0.783655,-1.17125,0.261128,-0.0601506,0.335023,0.344645,-0.120657,0.12872,1.77119
-512.287,0.948014,0.0667181,6,63,0,518.192,0.0749882,0.759521,-0.874391,0.258137,-0.0259431,0.19873,0.205098,0.0013691,0.2555,1.74663
-508.922,0.999513,0.0667181,6,63,0,514.791,0.712434,0.833708,-0.98484,-0.542666,-0.920012,-0.530983,0.208832,-0.1307,0.248,1.74034
-514.47,0.977398,0.0667181,5,31,0,514.947,1.37829,0.717026,-1.25789,-0.734538,-0.857813,-0.730239,0.0735261,0.0140106,0.382333,1.92129
-512.152,0.988011,0.0667181,5,31,0,517.139,1.69879,0.719998,-1.42346,-0.642999,-1.13663,-0.585894,0.141861,-0.0663822,0.320748,1.86312
-510.643,0.985923,0.0667181,5,31,0,514.311,1.06404,0.747614,-1.0026,-0.823263,-0.800414,-0.840755,0.226251,-0.107771,0.27893,1.82527
-514.662,0.960459,0.0667181,6,63,0,517.918,1.30068,0.788584,-1.10011,-0.728883,-0.608502,-1.14836,0.230443,-0.139605,0.204054,1.8725
-510.132,0.923978,0.0667181,5,47,0,520.707,1.52916,0.803586,-1.30127,-0.666036,-0.774233,-0.683772,0.102559,-0.117445,0.294269,1.77857
-511.679,0.99633,0.0667181,6,63,0,515.278,1.03386,0.73936,-0.934296,-0.111571,-0.681012,-0.164408,0.287301,-0.341488,0.165509,1.79143
-513.303,0.999472,0.0667181,5,31,0,515.112,1.15985,0.704383,-0.910361,-0.290047,-0.33921,-0.169014,0.197514,-0.352322,0.30673,1.71437
-516.371,0.893504,0.0667181,6,127,0,522.066,-1.49518,0.929496,-0.662178,-0.46967,-0.516171,-0.420107,0.342788,0.288314,0.261227,1.79557
-511.652,0.99771,0.0667181,6,63,0,517.606,2.33037,0.679038,-1.42394,-0.600276,-0.788789,-0.506518,0.176748,-0.369129,0.253603,1.76202
-512.738,0.710198,0.0667181,5,31,0,518.273,2.37767,0.676487,-1.38788,-0.713638,-0.807758,-0.467032,0.161213,-0.34181,0.232138,1.7442
-511.478,0.9991,0.0667181,6,127,0,516.765,0.579617,0.821534,-1.27189,-0.143093,-0.243081,-0.360546,0.32109,0.0409439,0.112996,1.74142
-510.338,0.999669,0.0667181,6,63,0,514.075,0.185727,0.759438,-0.750401,-0.416988,-0.691693,-0.165833,0.347117,-0.157517,0.248232,1.71666
-510.849,0.981866,0.0667181,6,63,0,514.133,0.533256,0.835574,-0.906583,-0.614828,-0.807501,-0.596353,0.334916,-0.357815,0.249367,1.75599
-513.089,0.999452,0.0667181,6,63,0,518.488,1.42122,0.775907,-1.4707,-1.04192,-1.2974,-0.876517,0.0963417,0.150843,0.374648,1.79874
-512.564,0.992326,0.0667181,6,63,0,520.924,1.81411,0.683497,-1.27027,-0.606339,-0.729624,-0.728212,0.338855,-0.305883,0.187512,1.70723
-513.107,0.998649,0.0667181,6,63,0,516.918,2.31558,0.695273,-1.60317,-0.1043,-0.721984,-0.411755,0.243045,-0.257192,0.116268,1.74337
-510.244,0.999171,0.0667181,6,63,0,519.556,1.15769,0.828075,-1.04463,-0.523323,-0.890442,-0.54892,0.0551937,-0.105925,0.294561,1.74062
-510.977,0.999932,0.0667181,6,63,0,514.629,0.0573258,0.794439,-0.806958,-0.258828,-0.407959,-0.353061,0.445934,-0.155131,0.12241,1.73718
-511.825,0.869443,0.0667181,6,63,0,514.992,0.289075,0.807184,-0.801142,-0.320209,-0.701642,-0.230666,0.076478,-0.0541648,0.357712,1.79635
-513.589,0.992256,0.0667181,6,63,0,516.596,1.43112,0.801027,-1.4796,-0.912803,-1.33626,-1.00405,0.385462,-0.13815,0.15767,1.75183
-512.01,0.983778,0.0667181,6,63,0,521.018,0.271301,0.856133,-0.74386,-0.508689,-0.723592,-0.312242,0.163896,-0.00911939,0.269993,1.86498
-512.264,0.997806,0.0667181,6,63,0,514.818,-0.375606,0.835956,-0.98009,-0.47212,-0.505038,-0.575322,0.345173,0.0491037,0.307726,1.7023
-514.454,0.929366,0.0667181,5,31,0,520.391,-0.409211,0.810816,-0.920151,-0.16851,-0.520809,-0.671667,0.356208,0.0236927,0.291979,1.69398
-514.039,0.802086,0.0667181,5,31,0,518.484,0.647857,0.757455,-1.12589,-0.571293,-0.750753,0.00675166,0.23549,-0.0208778,0.254646,1.77252
-512.061,0.998542,0.0667181,5,63,0,518.097,0.0190649,0.830888,-0.990645,-0.465659,-0.953794,-0.738248,0.338132,0.0228414,0.243437,1.71771
-513.849,0.91652,0.0667181,6,63,0,519.466,-0.357167,0.795927,-0.758064,0.123638,-0.342938,0.177939,0.233216,-0.0590338,0.363323,1.86789
-514.911,0.999589,0.0667181,6,63,0,520.023,1.02544,0.739264,-1.04426,0.197203,-0.0302991,0.294441,0.0852929,-0.323718,0.272757,1.84629
-513.502,0.987014,0.0667181,6,63,0,519.825,1.23796,0.776438,-1.14011,-0.695021,-0.954525,-0.846305,0.452822,-0.258403,0.0462026,1.75727
-513.316,0.996428,0.0667181,6,63,0,519.528,0.15965,0.848902,-1.00715,-0.721124,-0.79648,-0.496602,0.0784539,0.169762,0.4449,1.81935
-512.187,0.996733,0.0667181,5,31,0,514.632,-0.00346658,0.868962,-0.990362,-0.744777,-1.0381,-0.486289,0.147564,0.0760915,0.41577,1.81322
-511.848,0.992989,0.0667181,6,63,0,515.567,-0.204745,0.809368,-0.467882,-0.484834,-0.863126,-0.617566,0.32061,-0.174655,0.270024,1.80629
-509.632,0.999863,0.0667181,6,63,0,514.252,0.321952,0.811741,-1.0194,-0.533438,-0.669109,-0.497851,0.151048,0.106149,0.345646,1.7637
-511.154,0.98766,0.0667181,6,63,0,517.04,0.583831,0.850607,-0.996704,-0.294748,-0.398108,-0.173025,0.308548,-0.308966,0.173695,1.84249
-511.465,0.959014,0.0667181,6,63,0,515.277,-0.0334856,0.839501,-0.58585,-0.627185,-1.02227,-0.757906,0.224096,-0.0432644,0.292436,1.74765
-515.687,0.998295,0.0667181,5,31,0,518.645,0.496845,0.87662,-0.853796,-1.00147,-0.991307,-0.871633,0.0420305,0.184822,0.313939,1.70618
-511.342,0.874579,0.0667181,5,31,0,522.299,1.02272,0.839898,-1.12265,-0.76075,-1.16698,-0.997908,0.185563,0.0234037,0.267528,1.82198
-513.35,0.983077,0.0667181,5,31,0,516.785,1.29355,0.835191,-1.33532,-1.09581,-1.13638,-1.06814,0.0751526,0.133689,0.309736,1.74609
-516.464,0.966408,0.0667181,6,63,0,523.273,0.730735,0.868086,-1.10688,-1.35396,-1.75358,-1.3493,0.301426,0.0539327,0.309531,1.70808
-511.614,0.791822,0.0667181,6,63,0,521.177,1.69615,0.796603,-1.34205,-0.767037,-0.941597,-0.9119,0.0561016,-0.162251,0.309729,1.75871
-510.089,0.935478,0.0667181,6,63,0,514.897,1.37325,0.755848,-1.38915,-0.498472,-0.893107,-0.649403,0.251528,-0.12809,0.235141,1.85172
-513.406,0.897862,0.0667181,5,31,0,515.884,1.37238,0.75045,-1.32302,-0.46683,-0.785373,-0.411746,0.209331,-0.133882,0.236917,1.95764
-512.553,0.998886,0.0667181,6,63,0,516.826,0.470532,0.806944,-0.934817,-0.575612,-0.828431,-0.791016,0.239616,0.0517231,0.262879,1.63444
-509.223,0.997512,0.0667181,6,63,0,514.932,0.0117798,0.802557,-0.87949,-0.364839,-0.632978,-0.182494,0.284783,0.0782842,0.228994,1.79966
-509.66,0.997917,0.0667181,6,95,0,512.116,1.98736,0.725988,-1.26042,-0.556297,-0.95422,-0.630038,0.199181,-0.261676,0.195724,1.74998
-509.963,0.986227,0.0667181,5,31,0,511.721,1.59817,0.707237,-1.14248,-0.643801,-0.864703,-0.629419,0.187892,-0.103174,0.211895,1.73157
-513.617,0.995994,0.0667181,6,63,0,515.942,1.01149,0.822033,-0.969519,-0.0590947,-0.516409,-0.365802,0.33948,-0.463418,0.110027,1.8653
-512.609,0.994507,0.0667181,5,31,0,515.543,0.798423,0.800949,-0.987197,-0.3259,-0.251886,-0.317179,0.392088,-0.240491,0.0503671,1.82303
-512.284,0.957226,0.0667181,6,63,0,515.884,0.888928,0.735828,-1.07687,-0.668984,-0.971211,-0.64108,0.109362,0.188153,0.377265,1.74351
-511.121,0.9822,0.0667181,6,63,0,515.188,0.451646,0.855524,-1.0152,-0.198603,-0.408644,-0.185185,0.336559,-0.333216,0.16244,1.8126
-515.115,0.930044,0.0667181,5,31,0,520.013,0.191156,0.734002,-0.510662,-0.161667,-0.287551,-0.468469,0.388889,-0.291893,0.138175,1.71581
-512.031,0.962178,0.0667181,5,31,0,517.143,0.611661,0.735891,-0.646976,-0.263609,-0.47467,-0.413784,0.352031,-0.2987,0.156522,1.69841
-512.936,0.869566,0.0667181,6,63,0,516.775,0.0239703,0.784219,-1.02753,-0.164135,-0.479962,-0.0905205,0.46234,-0.1108,0.14816,1.68336
-512.344,0.902767,0.0667181,5,31,0,517.719,0.280671,0.793529,-0.98459,-0.198675,-0.642583,-0.0774937,0.341533,-0.134533,0.171349,1.72512
-510.615,0.989683,0.0667181,5,31,0,516.21,0.564249,0.804759,-1.32982,-0.397807,-0.547404,-0.472077,0.307004,-0.0645599,0.274699,1.69137
-512.585,0.991095,0.0667181,5,31,0,515.135,0.457533,0.863341,-1.14907,-0.18248,-0.848365,-0.192123,0.217845,-0.0831671,0.254022,1.7144
-514.74,0.989655,0.0667181,5,31,0,521.503,0.41283,0.849867,-1.1299,-0.33103,-0.820347,0.195606,0.240153,-0.183217,0.296146,1.73347
-516.661,0.920525,0.0667181,6,63,0,523.778,1.90619,0.677262,-1.41863,-0.475776,-0.918543,-0.0411549,0.356878,-0.3341,0.209475,1.85492
-513.19,0.927157,0.0667181,5,31,0,520.104,1.73792,0.761338,-1.1895,-0.603439,-0.648126,-0.826817,0.211895,-0.379795,0.160299,1.80242
-512.45,0.998703,0.0667181,5,31,0,516.424,1.68121,0.689752,-0.858117,-0.51459,-0.954553,-0.444469,0.235895,-0.381832,0.226725,1.79559
-515.562,0.945252,0.0667181,6,63,0,522.328,0.903102,0.863406,-1.53919,-0.536555,-0.651811,-0.796777,0.260131,-0.0134963,0.193943,1.64431
-514.044,0.90731,0.0667181,6,63,0,521.126,0.756172,0.703073,-0.54528,-0.222574,-0.326291,-0.444099,0.172204,-0.225109,0.256809,1.87849
-512.053,0.999557,0.0667181,6,63,0,515.961,0.768039,0.836168,-1.53983,-0.429412,-0.496273,-0.412516,0.37591,-0.0052334,0.143637,1.71191
-514.162,0.994708,0.0667181,6,63,0,516.499,0.466269,0.724649,-0.494307,-0.373903,-0.188439,-0.0929575,0.218129,-0.234601,0.226674,1.78688
-514.619,0.918755,0.0667181,6,63,0,518.842,-0.461067,0.889094,-1.22661,-0.502404,-0.461437,-0.472895,0.407151,0.210521,0.260052,1.7456
-513.446,0.949878,0.0667181,6,63,0,521.34,0.239911,0.791336,-0.998264,0.0494453,-0.289207,0.226665,0.304383,0.000298043,0.0867565,1.79755
-513.214,0.957189,0.0667181,6,63,0,518.074,0.46237,0.776293,-0.850706,-0.429231,-0.65265,0.075341,0.249414,-0.155384,0.326046,1.77782
-513.128,0.995832,0.0667181,6,63,0,519.276,-0.531933,0.82323,-0.697322,0.0865274,-0.0385529,-0.0719325,0.41833,0.00967368,0.0801988,1.7653
-512.344,0.996661,0.0667181,6,63,0,516.915,0.00149828,0.803848,-0.773315,-0.251588,-0.504089,0.0895702,0.357046,-0.344519,0.290757,1.78577
-514.19,0.991145,0.0667181,6,63,0,516.83,2.6214,0.689396,-1.45018,-0.206064,-0.606722,-0.524835,0.056857,-0.123269,0.0795862,1.77881
-512.37,0.955029,0.0667181,6,63,0,520.025,1.23572,0.836098,-1.26632,-0.70174,-1.20528,-0.838024,0.207972,-0.337673,0.343424,1.79047
-513.397,0.99688,0.0667181,5,31,0,516.743,1.51818,0.748043,-0.852766,-1.14108,-1.22305,-1.21718,0.149289,-0.114682,0.267185,1.74292
-514.661,0.953652,0.0667181,5,31,0,519.69,1.76445,0.688706,-1.05322,-0.904979,-1.34235,-0.838574,0.222895,-0.342869,0.375417,1.73779
-512.6,0.845179,0.0667181,6,63,0,521.862,1.40653,0.741298,-0.956837,-0.344275,-0.652718,-0.431092,0.114817,-0.239456,0.186035,1.83681
-511.849,0.986828,0.0667181,6,63,0,516.884,-0.104925,0.816332,-1.11529,-0.732738,-0.906056,-0.60628,0.272033,0.110276,0.422462,1.74261
-513.932,0.98287,0.0667181,6,63,0,515.665,1.20688,0.763842,-1.04887,0.243208,-0.0505928,-0.107682,0.316208,-0.363813,0.0386336,1.81372
-511.251,0.999097,0.0667181,5,63,0,516.769,0.789399,0.796788,-0.920758,-0.0331511,-0.527431,-0.127908,0.2936,-0.212617,0.107509,1.83354
-513.498,0.950668,0.0667181,6,63,0,517.198,0.388984,0.808627,-0.874011,0.10268,-0.058429,0.0272201,0.0837798,-0.180966,0.304927,1.71617
-511.891,0.947498,0.0667181,6,63,0,522.12,1.14052,0.760264,-1.42244,-0.520373,-0.991362,-0.846122,0.374765,-0.0577498,0.181676,1.85263
-511.662,0.87397,0.0667181,6,63,0,515.324,1.10272,0.791773,-0.916806,-0.134577,-0.537332,-0.551369,0.115355,-0.251579,0.254059,1.71129
-511.515,0.950041,0.0667181,6,63,0,514.164,-0.18629,0.794157,-1.03245,-0.382143,-0.642327,-0.125885,0.437975,0.0289771,0.200099,1.7846
-515.694,0.997356,0.0667181,6,63,0,518.184,-0.403757,0.746711,-0.57833,-0.594949,-0.908699,-0.67656,0.361764,0.288418,0.282553,1.87134
-512.217,0.998626,0.0667181,6,63,0,517.708,1.46924,0.838638,-1.36077,-0.477555,-0.679605,-0.568679,0.164893,-0.349404,0.23388,1.70165
-512.084,0.992823,0.0667181,6,63,0,517.039,0.685896,0.829482,-0.98971,-0.643674,-1.20705,-0.892146,0.281684,0.0844729,0.177146,1.82089
-514.056,0.932091,0.0667181,5,63,0,522.742,1.50507,0.793122,-0.919697,-0.537559,-1.28398,-0.878346,0.139676,-0.250324,0.198849,1.81622
-515.753,0.980287,0.0667181,5,31,0,519.009,1.50221,0.725362,-1.25077,-1.27152,-1.06789,-1.19023,0.227296,-0.104063,0.357439,1.78583
-513.16,0.996399,0.0667181,6,63,0,517.028,1.26936,0.791407,-1.06167,-0.888365,-1.53173,-1.07871,0.168379,-0.0394525,0.292405,1.83629
-513.683,0.984991,0.0667181,5,63,0,521.335,1.48122,0.737365,-1.25355,-0.773241,-1.43146,-0.956018,0.163202,0.01194,0.347802,1.864
-516.236,0.957424,0.0667181,7,127,0,519.422,-0.598131,0.869187,-0.753547,0.119572,0.149567,0.375365,0.366875,-0.0743779,0.121771,1.69712
-509.477,0.999463,0.0667181,6,63,0,518.861,0.147297,0.741167,-0.744385,-0.402088,-0.66997,-0.257536,0.330634,-0.0324954,0.255319,1.78877
-510.273,0.86246,0.0667181,5,47,0,515.861,0.337321,0.822286,-0.936082,-0.248312,-0.372742,-0.597956,0.271214,-0.125757,0.221306,1.80371
-512.336,0.981027,0.0667181,5,63,0,517.8,0.789134,0.812667,-1.02549,-0.146856,-0.493841,-0.0772728,0.0199459,-0.0450339,0.316771,1.85298
-510.567,0.927006,0.0667181,6,63,0,515.085,1.2319,0.71455,-1.08361,-0.268012,-0.837602,-0.486588,0.335001,-0.233326,0.173488,1.75086
-510.73,0.875602,0.0667181,6,63,0,513.364,0.942031,0.82953,-1.10126,-0.615939,-0.776269,-0.668021,0.136491,-0.0049109,0.292853,1.8199
-510.083,0.996032,0.0667181,6,63,0,512.241,0.848609,0.826613,-1.15433,-0.803264,-1.0785,-0.668659,0.197208,-0.0294132,0.300692,1.85453
-510.579,0.902203,0.0667181,6,63,0,513.036,1.04695,0.742305,-0.940662,-0.659024,-1.06439,-0.912942,0.247843,-0.113751,0.296419,1.76097
-509.804,0.997968,0.0667181,5,63,0,515.095,1.21899,0.745548,-0.967858,-0.566952,-0.919298,-0.837705,0.277369,-0.112275,0.171598,1.77987
-514.25,0.984788,0.0667181,5,63,0,518.423,1.24983,0.720486,-0.99004,-0.257216,-0.457651,-0.328601,0.187934,0.010865,0.121985,1.93224
-511.786,0.999526,0.0667181,6,63,0,516.357,1.23081,0.813327,-1.58363,-0.34061,-0.66092,-0.425521,0.233992,-0.181989,0.278542,1.69039
-513.566,0.842383,0.0667181,6,63,0,517.469,-0.904568,0.823916,-0.608241,-0.116,-0.629538,-0.186478,0.394856,-0.00649094,0.291405,1.88959
-511.502,0.982593,0.0667181,6,63,0,516.381,0.898532,0.775706,-1.25654,-0.0396071,-0.589256,-0.444591,0.222453,-0.0334638,0.206449,1.68359
-516.833,0.769201,0.0667181,6,63,0,522.277,2.31497,0.624294,-1.61639,-0.651869,-0.852718,-0.415021,0.302735,-0.104389,0.206224,1.87408
-515.963,0.970744,0.0667181,5,31,0,518.879,2.33345,0.631788,-1.5151,-0.69503,-0.88971,-0.407172,0.290665,-0.111932,0.173811,1.84977
-516.129,0.999225,0.0667181,6,63,0,522.057,0.930968,0.659052,-1.20577,-0.589225,-0.876916,-0.79907,0.472358,-0.119041,0.241283,1.89439
-511.37,0.999339,0.0667181,5,63,0,518.737,0.448158,0.820884,-0.785421,-0.520176,-0.772265,-0.29355,0.125898,0.0261485,0.273391,1.69041
-514.8,0.991573,0.0667181,6,63,0,516.774,-0.784667,0.815996,-0.887286,-0.585221,-0.927394,-0.756823,0.481925,0.172646,0.312289,1.87898
-512.57,0.999986,0.0667181,5,31,0,517.295,-0.541865,0.847416,-0.965986,-0.512037,-0.840282,-0.565975,0.430062,0.122952,0.270092,1.88753
-513.693,0.87153,0.0667181,6,63,0,516.646,1.74521,0.740907,-1.03148,-0.0681816,-0.43493,-0.373009,0.143003,-0.303626,0.15104,1.68429
-515.029,0.95896,0.0667181,6,63,0,521.9,-0.456562,0.882964,-1.11954,-0.180332,-0.551025,-0.163603,0.344667,0.033872,0.263116,1.94214
-513.583,0.996198,0.0667181,6,63,0,518.661,1.10173,0.729539,-1.13185,0.121997,-0.430009,-0.183146,0.201665,0.0010658,0.150374,1.67997
-516.612,0.996826,0.0667181,5,63,0,524.233,0.700802,0.685647,-0.744713,0.0483987,-0.191474,-0.546002,0.192931,0.0819376,0.146403,1.7174
-515.017,0.970716,0.0667181,5,31,0,521.547,1.25551,0.739942,-1.31394,-0.0240807,-0.392859,0.497447,0.218307,-0.170419,0.167645,1.81317
-514.524,0.961664,0.0667181,5,31,0,519.756,1.70285,0.731625,-1.38195,0.378387,0.0449617,0.139075,0.13278,-0.282067,0.120834,1.81846
-512.516,0.947662,0.0667181,5,63,0,521.318,1.22146,0.875301,-1.0763,-0.273147,-0.557738,-0.244013,0.151029,-0.413373,0.181957,1.81634
-510.82,0.996819,0.0667181,5,31,0,514.436,0.856743,0.846205,-1.03203,-0.258133,-0.308897,-0.281151,0.170729,-0.158548,0.143994,1.81688
-510.35,0.931803,0.0667181,5,63,0,514.121,0.988363,0.711201,-1.19602,-0.00705388,-0.471539,-0.319491,0.200685,-0.0238542,0.236923,1.77162
-511.24,0.875113,0.0667181,6,63,0,517.415,1.28109,0.823737,-0.991134,-0.572835,-1.00681,-0.563879,0.217999,-0.235378,0.19233,1.73545
-514.57,0.931873,0.0667181,6,63,0,516.004,-0.855306,0.812308,-0.904632,-0.224045,-0.597347,0.0961496,0.341073,0.208524,0.298969,1.82913
-514.353,0.994301,0.0667181,6,63,0,520.089,-0.662205,0.812928,-0.626432,-0.104877,-0.0746812,0.200834,0.424196,-0.163125,0.233607,1.86214
-514.056,0.74629,0.0667181,6,63,0,522.664,0.0627659,0.833097,-0.961184,-0.799842,-0.78487,-0.621369,0.202513,0.233051,0.257712,1.7275
-515.741,0.999629,0.0667181,6,63,0,518.679,-0.196133,0.765181,-1.01919,0.159224,-0.512721,-0.0351601,0.343406,-0.0442515,0.270609,1.88387
-510.371,0.998937,0.0667181,6,63,0,519.432,0.0810073,0.823037,-0.910561,-0.352618,-0.502749,-0.464687,0.169861,0.0547114,0.30616,1.83263
-510.925,0.938024,0.0667181,6,63,0,513.292,-0.217552,0.889114,-1.12029,-0.530702,-0.831145,-0.289542,0.290004,0.0889628,0.297987,1.79181
-512.111,0.964143,0.0667181,6,63,0,517.838,0.115436,0.729104,-0.636805,0.0775353,-0.241464,-0.0513843,0.322242,-0.152536,0.153898,1.75954
-512.732,0.87392,0.0667181,6,63,0,517.262,0.776465,0.798614,-1.263,-0.53425,-0.726571,-0.446367,0.181888,0.0537746,0.364755,1.73153
-512.569,0.981127,0.0667181,6,63,0,517.902,0.89859,0.84227,-1.01298,0.0319573,-0.406155,-0.144469,0.288573,-0.315293,0.0746919,1.83659
-512.418,0.937324,0.0667181,6,63,0,518.372,0.0619264,0.726696,-0.771078,0.110918,-0.318235,0.355169,0.340467,-0.0743059,0.196425,1.75703
-513.626,0.858688,0.0667181,6,95,0,518.211,0.9415,0.875217,-1.38424,-0.443002,-0.529775,-0.721011,0.346496,-0.0482751,0.09609,1.82548
-513.573,0.909318,0.0667181,6,63,0,517.816,0.479198,0.878994,-1.15367,-0.429671,-0.877601,-0.668892,0.433214,-0.060053,0.0956595,1.85538
-511.784,0.992068,0.0667181,6,63,0,516.679,0.747835,0.742625,-1.05546,-0.0353322,-0.417928,-0.0834942,0.107377,-0.0233477,0.347291,1.75122
-510.63,0.991789,0.0667181,6,63,0,514.074,0.846931,0.832607,-1.20025,-0.535984,-0.800312,-0.570643,0.423827,-0.260135,0.142769,1.80387
-513.286,0.97097,0.0667181,6,63,0,518.4,1.4595,0.681091,-1.10294,-0.66315,-0.662696,-0.843233,0.168008,-0.10278,0.290602,1.7046
-518.417,0.976767,0.0667181,5,31,0,522.579,2.44249,0.713106,-1.40454,-0.470315,-1.00057,-0.689807,-0.104137,0.0437693,0.288342,1.67748
-518.449,0.987326,0.0667181,5,31,0,525.001,2.4866,0.712906,-1.41932,-0.5127,-0.919156,-0.724754,-0.128105,0.0231594,0.302534,1.66937
-517.818,0.989123,0.0667181,5,31,0,524.842,2.41898,0.705382,-1.42543,-0.671268,-0.840921,-0.818489,-0.112008,0.0268289,0.318096,1.6783
-518.983,0.825436,0.0667181,6,63,0,523.55,2.54959,0.653714,-1.3177,-0.519997,-0.937795,-0.567495,-0.0772561,-0.00575159,0.291521,1.66239
-519.825,0.988207,0.0667181,6,63,0,526.812,-0.451338,0.956986,-1.04199,-0.0983861,-0.263617,-0.166901,0.389907,-0.264228,0.193884,1.97207
-515.897,0.991295,0.0667181,6,63,0,523.552,-0.629659,0.839586,-0.836487,-0.303891,-0.498912,-0.230626,0.471294,-0.204933,0.279436,1.93142
